VACCINATION_DATE,County,FirstDoseDaily,FirstDoseCumulative,SecondDoseDaily,SecondDoseCumulative,SingleDoseDaily,SingleDoseCumulative,FullyVaccinated,thirddosedaily,thirddosecumulative,firstboosterdailydose,additionaldosecumulative,fourthdailydose,secondadditionaldosecumulative,fullyvaccinatedcumulative
12/17/2020 10:00,Cecil,5,9,,0,,0,,,0,,0,,0,0
12/17/2020 10:00,Charles,34,49,,0,,0,,,0,,0,,0,0
12/17/2020 10:00,Dorchester,15,24,1,1,,0,1,,0,,0,,0,1
12/17/2020 10:00,Frederick,39,58,,3,,0,,,0,,0,,0,3
12/17/2020 10:00,Harford,66,114,1,1,,0,1,,0,,0,,0,1
12/17/2020 10:00,Howard,144,226,2,6,,0,2,,0,,0,,0,6
12/17/2020 10:00,Kent,7,8,,0,,0,,,0,,0,,0,0
12/17/2020 10:00,Montgomery,325,627,4,8,,0,4,,0,,0,,0,8
12/17/2020 10:00,Prince Georges,148,255,2,3,,0,2,,0,,0,,0,3
12/17/2020 10:00,Queen Annes,19,29,1,1,,0,1,,0,,0,,0,1
12/17/2020 10:00,Somerset,9,9,,0,,0,,,0,,0,,0,0
12/17/2020 10:00,St. Marys,11,15,,0,,0,,,0,,0,,0,0
12/17/2020 10:00,Talbot,16,24,,0,,0,,,0,,0,,0,0
12/17/2020 10:00,Unknown,117,185,1,2,,0,1,,0,,0,,0,2
12/17/2020 10:00,Washington,9,17,,0,,0,,,0,,0,,0,0
12/17/2020 10:00,Wicomico,81,83,1,1,,0,1,,0,,0,,0,1
12/17/2020 10:00,Worcester,33,39,,0,,0,,,0,,0,,0,0
12/18/2020 10:00,Allegany,7,12,,0,,0,,,0,,0,,0,0
12/18/2020 10:00,Anne Arundel,220,432,1,3,,0,1,,0,,0,,0,3
12/18/2020 10:00,Baltimore,460,818,2,6,,0,2,,0,,0,,0,6
12/18/2020 10:00,Baltimore City,355,755,,2,,0,,,0,,0,,0,2
12/18/2020 10:00,Calvert,23,54,1,2,,0,1,,0,,0,,0,2
12/18/2020 10:00,Caroline,7,20,,1,,0,,,0,,0,,0,1
12/18/2020 10:00,Carroll,82,117,1,2,,0,1,,0,,0,,0,2
12/18/2020 10:00,Cecil,27,36,,0,,0,,,0,,0,,0,0
12/18/2020 10:00,Charles,52,101,,0,,0,,,0,,0,,0,0
12/18/2020 10:00,Dorchester,11,35,1,2,,0,1,,0,,0,,0,2
12/18/2020 10:00,Frederick,156,214,2,5,,0,2,,0,,0,,0,5
12/18/2020 10:00,Harford,130,244,,1,,0,,,0,,0,,0,1
12/18/2020 10:00,Howard,259,485,2,8,,0,2,,0,,0,,0,8
12/18/2020 10:00,Kent,2,10,,0,,0,,,0,,0,,0,0
12/18/2020 10:00,Montgomery,630,1257,5,13,,0,5,,0,,0,,0,13
12/18/2020 10:00,Prince Georges,239,494,2,5,,0,2,,0,,0,,0,5
12/18/2020 10:00,Queen Annes,24,53,,1,,0,,,0,,0,,0,1
12/18/2020 10:00,Somerset,32,41,,0,,0,,,0,,0,,0,0
12/18/2020 10:00,St. Marys,26,41,,0,,0,,,0,,0,,0,0
12/18/2020 10:00,Talbot,17,41,,0,,0,,,0,,0,,0,0
12/18/2020 10:00,Unknown,347,532,3,5,,0,3,,0,,0,,0,5
12/18/2020 10:00,Washington,79,96,,0,,0,,,0,,0,,0,0
12/18/2020 10:00,Wicomico,339,422,2,3,,0,2,,0,,0,,0,3
12/18/2020 10:00,Worcester,158,197,3,3,,0,3,,0,,0,,0,3
12/19/2020 10:00,Allegany,1,13,,0,,0,,,0,,0,,0,0
12/19/2020 10:00,Anne Arundel,63,495,,3,,0,,,0,,0,,0,3
12/19/2020 10:00,Baltimore,143,961,,6,,0,,,0,,0,,0,6
12/19/2020 10:00,Baltimore City,85,840,1,3,,0,1,,0,,0,,0,3
12/19/2020 10:00,Calvert,10,64,,2,,0,,,0,,0,,0,2
12/19/2020 10:00,Caroline,1,21,,1,,0,,,0,,0,,0,1
12/19/2020 10:00,Carroll,19,136,,2,,0,,,0,,0,,0,2
12/19/2020 10:00,Cecil,23,59,,0,,0,,,0,,0,,0,0
12/19/2020 10:00,Charles,17,118,,0,,0,,,0,,0,,0,0
12/19/2020 10:00,Dorchester,2,37,,2,,0,,,0,,0,,0,2
12/19/2020 10:00,Frederick,20,234,2,7,,0,2,,0,,0,,0,7
12/19/2020 10:00,Garrett,1,2,,0,,0,,,0,,0,,0,0
12/19/2020 10:00,Harford,47,291,,1,,0,,,0,,0,,0,1
12/19/2020 10:00,Howard,111,596,3,11,,0,3,,0,,0,,0,11
12/19/2020 10:00,Kent,3,13,,0,,0,,,0,,0,,0,0
12/19/2020 10:00,Montgomery,275,1532,4,17,,0,4,,0,,0,,0,17
12/19/2020 10:00,Prince Georges,74,568,,5,,0,,,0,,0,,0,5
12/19/2020 10:00,Queen Annes,4,57,,1,,0,,,0,,0,,0,1
12/19/2020 10:00,Somerset,7,48,,0,,0,,,0,,0,,0,0
12/19/2020 10:00,St. Marys,3,44,,0,,0,,,0,,0,,0,0
12/19/2020 10:00,Talbot,3,44,,0,,0,,,0,,0,,0,0
12/19/2020 10:00,Unknown,126,658,1,6,,0,1,,0,,0,,0,6
12/19/2020 10:00,Washington,1,97,,0,,0,,,0,,0,,0,0
12/19/2020 10:00,Wicomico,128,550,,3,,0,,,0,,0,,0,3
12/19/2020 10:00,Worcester,44,241,1,4,,0,1,,0,,0,,0,4
12/20/2020 10:00,Allegany,2,15,,0,,0,,,0,,0,,0,0
12/20/2020 10:00,Anne Arundel,24,519,,3,,0,,,0,,0,,0,3
12/20/2020 10:00,Baltimore,77,1038,2,8,,0,2,,0,,0,,0,8
12/20/2020 10:00,Baltimore City,60,900,,3,,0,,,0,,0,,0,3
12/20/2020 10:00,Calvert,12,76,1,3,,0,1,,0,,0,,0,3
12/20/2020 10:00,Caroline,2,23,,1,,0,,,0,,0,,0,1
12/20/2020 10:00,Carroll,13,149,,2,,0,,,0,,0,,0,2
12/20/2020 10:00,Cecil,3,62,,0,,0,,,0,,0,,0,0
12/20/2020 10:00,Charles,13,131,,0,,0,,,0,,0,,0,0
12/20/2020 10:00,Dorchester,3,40,1,3,,0,1,,0,,0,,0,3
12/20/2020 10:00,Frederick,21,255,3,10,,0,3,,0,,0,,0,10
12/20/2020 10:00,Garrett,1,3,,0,,0,,,0,,0,,0,0
12/20/2020 10:00,Harford,24,315,,1,,0,,,0,,0,,0,1
12/20/2020 10:00,Howard,30,626,2,13,,0,2,,0,,0,,0,13
12/20/2020 10:00,Montgomery,169,1701,10,27,,0,10,,0,,0,,0,27
12/20/2020 10:00,Prince Georges,55,623,3,8,,0,3,,0,,0,,0,8
12/20/2020 10:00,Queen Annes,1,58,,1,,0,,,0,,0,,0,1
12/20/2020 10:00,St. Marys,3,47,,0,,0,,,0,,0,,0,0
12/20/2020 10:00,Talbot,1,45,,0,,0,,,0,,0,,0,0
12/20/2020 10:00,Unknown,36,694,,6,,0,,,0,,0,,0,6
12/20/2020 10:00,Washington,3,100,,0,,0,,,0,,0,,0,0
12/20/2020 10:00,Wicomico,5,555,,3,,0,,,0,,0,,0,3
12/20/2020 10:00,Worcester,1,242,,4,,0,,,0,,0,,0,4
12/21/2020 10:00,Allegany,24,39,,0,,0,,,0,,0,,0,0
12/21/2020 10:00,Anne Arundel,338,857,1,4,,0,1,,0,,0,,0,4
12/21/2020 10:00,Baltimore,588,1626,2,10,,0,2,,0,,0,,0,10
12/21/2020 10:00,Baltimore City,478,1378,1,4,,0,1,,0,,0,,0,4
12/21/2020 10:00,Calvert,21,97,,3,,0,,,0,,0,,0,3
12/21/2020 10:00,Caroline,10,33,,1,,0,,,0,,0,,0,1
12/21/2020 10:00,Carroll,133,282,2,4,,0,2,,0,,0,,0,4
12/21/2020 10:00,Cecil,52,114,1,1,,0,1,,0,,0,,0,1
12/21/2020 10:00,Charles,63,194,,0,,0,,,0,,0,,0,0
12/21/2020 10:00,Dorchester,11,51,,3,,0,,,0,,0,,0,3
12/21/2020 10:00,Frederick,244,499,8,18,,0,8,,0,,0,,0,18
12/21/2020 10:00,Garrett,4,7,,0,,0,,,0,,0,,0,0
12/21/2020 10:00,Harford,298,613,,1,,0,,,0,,0,,0,1
12/21/2020 10:00,Howard,385,1011,6,19,,0,6,,0,,0,,0,19
12/21/2020 10:00,Kent,12,25,,0,,0,,,0,,0,,0,0
12/21/2020 10:00,Montgomery,714,2415,18,45,,0,18,,0,,0,,0,45
12/21/2020 10:00,Prince Georges,322,945,2,10,,0,2,,0,,0,,0,10
12/21/2020 10:00,Queen Annes,29,87,1,2,,0,1,,0,,0,,0,2
12/21/2020 10:00,Somerset,1,49,,0,,0,,,0,,0,,0,0
12/21/2020 10:00,St. Marys,51,98,,0,,0,,,0,,0,,0,0
12/21/2020 10:00,Talbot,20,65,,0,,0,,,0,,0,,0,0
12/21/2020 10:00,Unknown,395,1089,6,12,,0,6,,0,,0,,0,12
12/21/2020 10:00,Washington,163,263,,0,,0,,,0,,0,,0,0
12/21/2020 10:00,Wicomico,29,584,2,5,,0,2,,0,,0,,0,5
12/21/2020 10:00,Worcester,59,301,1,5,,0,1,,0,,0,,0,5
12/22/2020 10:00,Allegany,55,94,,0,,0,,,0,,0,,0,0
12/22/2020 10:00,Anne Arundel,443,1300,5,9,,0,5,,0,,0,,0,9
12/22/2020 10:00,Baltimore,1054,2680,1,11,,0,1,,0,,0,,0,11
12/22/2020 10:00,Baltimore City,539,1917,4,8,,0,4,,0,,0,,0,8
12/22/2020 10:00,Calvert,42,139,,3,,0,,,0,,0,,0,3
12/22/2020 10:00,Caroline,19,52,,1,,0,,,0,,0,,0,1
12/22/2020 10:00,Carroll,271,553,5,9,,0,5,,0,,0,,0,9
12/22/2020 10:00,Cecil,115,229,2,3,,0,2,,0,,0,,0,3
12/22/2020 10:00,Charles,77,271,,0,,0,,,0,,0,,0,0
12/22/2020 10:00,Dorchester,20,71,,3,,0,,,0,,0,,0,3
12/22/2020 10:00,Frederick,352,851,3,21,,0,3,,0,,0,,0,21
12/22/2020 10:00,Garrett,1,8,,0,,0,,,0,,0,,0,0
12/22/2020 10:00,Harford,271,884,,1,,0,,,0,,0,,0,1
12/22/2020 10:00,Howard,499,1510,6,25,,0,6,,0,,0,,0,25
12/22/2020 10:00,Kent,13,38,,0,,0,,,0,,0,,0,0
12/22/2020 10:00,Montgomery,1376,3791,10,55,,0,10,,0,,0,,0,55
12/22/2020 10:00,Prince Georges,749,1694,5,15,,0,5,,0,,0,,0,15
12/22/2020 10:00,Queen Annes,109,196,1,3,,0,1,,0,,0,,0,3
12/22/2020 10:00,Somerset,8,57,,0,,0,,,0,,0,,0,0
12/22/2020 10:00,St. Marys,62,160,,0,,0,,,0,,0,,0,0
12/22/2020 10:00,Talbot,36,101,,0,,0,,,0,,0,,0,0
12/22/2020 10:00,Unknown,549,1638,5,17,,0,5,,0,,0,,0,17
12/22/2020 10:00,Washington,226,489,,0,,0,,,0,,0,,0,0
12/22/2020 10:00,Wicomico,73,657,1,6,,0,1,,0,,0,,0,6
12/22/2020 10:00,Worcester,88,389,1,6,,0,1,,0,,0,,0,6
12/23/2020 10:00,Allegany,111,205,,0,,0,,,0,,0,,0,0
12/23/2020 10:00,Anne Arundel,448,1748,4,13,,0,4,,0,,0,,0,13
12/23/2020 10:00,Baltimore,1203,3883,4,15,,0,4,,0,,0,,0,15
12/23/2020 10:00,Baltimore City,633,2550,2,10,,0,2,,0,,0,,0,10
12/23/2020 10:00,Calvert,122,261,,3,,0,,,0,,0,,0,3
12/23/2020 10:00,Caroline,69,121,1,2,,0,1,,0,,0,,0,2
12/23/2020 10:00,Carroll,161,714,4,13,,0,4,,0,,0,,0,13
12/23/2020 10:00,Cecil,98,327,3,6,,0,3,,0,,0,,0,6
12/23/2020 10:00,Charles,70,341,1,1,,0,1,,0,,0,,0,1
12/23/2020 10:00,Dorchester,36,107,3,6,,0,3,,0,,0,,0,6
12/23/2020 10:00,Frederick,272,1123,7,28,,0,7,,0,,0,,0,28
12/23/2020 10:00,Garrett,49,57,,0,,0,,,0,,0,,0,0
12/23/2020 10:00,Harford,226,1110,1,2,,0,1,,0,,0,,0,2
12/23/2020 10:00,Howard,411,1921,8,33,,0,8,,0,,0,,0,33
12/23/2020 10:00,Kent,10,48,,0,,0,,,0,,0,,0,0
12/23/2020 10:00,Montgomery,1096,4887,20,75,,0,20,,0,,0,,0,75
12/23/2020 10:00,Prince Georges,550,2244,2,17,,0,2,,0,,0,,0,17
12/23/2020 10:00,Queen Annes,40,236,,3,,0,,,0,,0,,0,3
12/23/2020 10:00,Somerset,18,75,,0,,0,,,0,,0,,0,0
12/23/2020 10:00,St. Marys,70,230,,0,,0,,,0,,0,,0,0
12/23/2020 10:00,Talbot,48,149,,0,,0,,,0,,0,,0,0
12/23/2020 10:00,Unknown,560,2198,3,20,,0,3,,0,,0,,0,20
12/23/2020 10:00,Washington,107,596,1,1,,0,1,,0,,0,,0,1
12/23/2020 10:00,Wicomico,182,839,2,8,,0,2,,0,,0,,0,8
12/23/2020 10:00,Worcester,90,479,,6,,0,,,0,,0,,0,6
12/24/2020 10:00,Allegany,2,207,,0,,0,,,0,,0,,0,0
12/24/2020 10:00,Anne Arundel,255,2003,5,18,,0,5,,0,,0,,0,18
12/24/2020 10:00,Baltimore,662,4545,3,18,,0,3,,0,,0,,0,18
12/24/2020 10:00,Baltimore City,424,2974,2,12,,0,2,,0,,0,,0,12
12/24/2020 10:00,Calvert,44,305,1,4,,0,1,,0,,0,,0,4
12/24/2020 10:00,Caroline,3,124,,2,,0,,,0,,0,,0,2
12/24/2020 10:00,Carroll,103,817,1,14,,0,1,,0,,0,,0,14
12/24/2020 10:00,Cecil,32,359,1,7,,0,1,,0,,0,,0,7
12/24/2020 10:00,Charles,44,385,,1,,0,,,0,,0,,0,1
12/24/2020 10:00,Dorchester,25,132,,6,,0,,,0,,0,,0,6
12/24/2020 10:00,Frederick,42,1165,2,30,,0,2,,0,,0,,0,30
12/24/2020 10:00,Garrett,1,58,,0,,0,,,0,,0,,0,0
12/24/2020 10:00,Harford,105,1215,,2,,0,,,0,,0,,0,2
12/24/2020 10:00,Howard,270,2191,4,37,,0,4,,0,,0,,0,37
12/24/2020 10:00,Kent,4,52,,0,,0,,,0,,0,,0,0
12/24/2020 10:00,Montgomery,584,5471,17,92,,0,17,,0,,0,,0,92
12/24/2020 10:00,Prince Georges,365,2609,1,18,,0,1,,0,,0,,0,18
12/24/2020 10:00,Queen Annes,14,250,,3,,0,,,0,,0,,0,3
12/24/2020 10:00,Somerset,14,89,1,1,,0,1,,0,,0,,0,1
12/24/2020 10:00,St. Marys,12,242,,0,,0,,,0,,0,,0,0
12/24/2020 10:00,Talbot,9,158,,0,,0,,,0,,0,,0,0
12/24/2020 10:00,Unknown,221,2419,,20,,0,,,0,,0,,0,20
12/24/2020 10:00,Washington,7,603,,1,,0,,,0,,0,,0,1
12/24/2020 10:00,Wicomico,126,965,1,9,,0,1,,0,,0,,0,9
12/24/2020 10:00,Worcester,38,517,,6,,0,,,0,,0,,0,6
12/25/2020 10:00,Anne Arundel,31,2034,1,19,,0,1,,0,,0,,0,19
12/25/2020 10:00,Baltimore,41,4586,,18,,0,,,0,,0,,0,18
12/25/2020 10:00,Baltimore City,17,2991,1,13,,0,1,,0,,0,,0,13
12/25/2020 10:00,Calvert,87,392,,4,,0,,,0,,0,,0,4
12/25/2020 10:00,Caroline,4,128,,2,,0,,,0,,0,,0,2
12/25/2020 10:00,Carroll,104,921,,14,,0,,,0,,0,,0,14
12/25/2020 10:00,Cecil,5,364,,7,,0,,,0,,0,,0,7
12/25/2020 10:00,Charles,6,391,,1,,0,,,0,,0,,0,1
12/25/2020 10:00,Dorchester,69,201,,6,,0,,,0,,0,,0,6
12/25/2020 10:00,Frederick,12,1177,,30,,0,,,0,,0,,0,30
12/25/2020 10:00,Harford,155,1370,,2,,0,,,0,,0,,0,2
12/25/2020 10:00,Howard,50,2241,,37,,0,,,0,,0,,0,37
12/25/2020 10:00,Kent,1,53,,0,,0,,,0,,0,,0,0
12/25/2020 10:00,Montgomery,205,5676,1,93,,0,1,,0,,0,,0,93
12/25/2020 10:00,Prince Georges,170,2779,2,20,,0,2,,0,,0,,0,20
12/25/2020 10:00,St. Marys,19,261,,0,,0,,,0,,0,,0,0
12/25/2020 10:00,Talbot,5,163,,0,,0,,,0,,0,,0,0
12/25/2020 10:00,Unknown,51,2470,,20,,0,,,0,,0,,0,20
12/25/2020 10:00,Washington,5,608,,1,,0,,,0,,0,,0,1
12/25/2020 10:00,Wicomico,3,968,,9,,0,,,0,,0,,0,9
12/26/2020 10:00,Allegany,1,208,,0,,0,,,0,,0,,0,0
12/26/2020 10:00,Anne Arundel,289,2323,1,20,,0,1,,0,,0,,0,20
12/26/2020 10:00,Baltimore,269,4855,1,19,,0,1,,0,,0,,0,19
12/26/2020 10:00,Baltimore City,203,3194,,13,,0,,,0,,0,,0,13
12/26/2020 10:00,Calvert,9,401,,4,,0,,,0,,0,,0,4
12/26/2020 10:00,Caroline,7,135,,2,,0,,,0,,0,,0,2
12/26/2020 10:00,Carroll,14,935,,14,,0,,,0,,0,,0,14
12/26/2020 10:00,Cecil,43,407,1,8,,0,1,,0,,0,,0,8
12/26/2020 10:00,Charles,29,420,,1,,0,,,0,,0,,0,1
12/26/2020 10:00,Dorchester,10,211,,6,,0,,,0,,0,,0,6
12/26/2020 10:00,Frederick,27,1204,2,32,,0,2,,0,,0,,0,32
12/26/2020 10:00,Harford,140,1510,1,3,,0,1,,0,,0,,0,3
12/26/2020 10:00,Howard,225,2466,,37,,0,,,0,,0,,0,37
12/26/2020 10:00,Kent,59,112,,0,,0,,,0,,0,,0,0
12/26/2020 10:00,Montgomery,341,6017,5,98,,0,5,,0,,0,,0,98
12/26/2020 10:00,Prince Georges,363,3142,2,22,,0,2,,0,,0,,0,22
12/26/2020 10:00,Queen Annes,15,265,,3,,0,,,0,,0,,0,3
12/26/2020 10:00,Somerset,1,90,,1,,0,,,0,,0,,0,1
12/26/2020 10:00,St. Marys,3,264,,0,,0,,,0,,0,,0,0
12/26/2020 10:00,Talbot,11,174,,0,,0,,,0,,0,,0,0
12/26/2020 10:00,Unknown,130,2600,1,21,,0,1,,0,,0,,0,21
12/26/2020 10:00,Washington,7,615,,1,,0,,,0,,0,,0,1
12/26/2020 10:00,Wicomico,4,972,1,10,,0,1,,0,,0,,0,10
12/26/2020 10:00,Worcester,2,519,,6,,0,,,0,,0,,0,6
12/27/2020 10:00,Allegany,1,209,,0,,0,,,0,,0,,0,0
12/27/2020 10:00,Anne Arundel,102,2425,2,22,,0,2,,0,,0,,0,22
12/27/2020 10:00,Baltimore,320,5175,3,22,,0,3,,0,,0,,0,22
12/27/2020 10:00,Baltimore City,142,3336,,13,,0,,,0,,0,,0,13
12/27/2020 10:00,Calvert,11,412,1,5,,0,1,,0,,0,,0,5
12/27/2020 10:00,Caroline,44,179,1,3,,0,1,,0,,0,,0,3
12/27/2020 10:00,Carroll,32,967,,14,,0,,,0,,0,,0,14
12/27/2020 10:00,Cecil,22,429,,8,,0,,,0,,0,,0,8
12/27/2020 10:00,Charles,147,567,,1,,0,,,0,,0,,0,1
12/27/2020 10:00,Dorchester,5,216,,6,,0,,,0,,0,,0,6
12/27/2020 10:00,Frederick,170,1374,3,35,,0,3,,0,,0,,0,35
12/27/2020 10:00,Harford,57,1567,,3,,0,,,0,,0,,0,3
12/27/2020 10:00,Howard,93,2559,2,39,,0,2,,0,,0,,0,39
12/27/2020 10:00,Kent,2,114,,0,,0,,,0,,0,,0,0
12/27/2020 10:00,Montgomery,212,6229,5,103,,0,5,,0,,0,,0,103
12/27/2020 10:00,Prince Georges,129,3271,2,24,,0,2,,0,,0,,0,24
12/27/2020 10:00,Queen Annes,4,269,,3,,0,,,0,,0,,0,3
12/27/2020 10:00,Somerset,78,168,,1,,0,,,0,,0,,0,1
12/27/2020 10:00,St. Marys,13,277,,0,,0,,,0,,0,,0,0
12/27/2020 10:00,Talbot,18,192,,0,,0,,,0,,0,,0,0
12/27/2020 10:00,Unknown,111,2711,,21,,0,,,0,,0,,0,21
12/27/2020 10:00,Washington,105,720,,1,,0,,,0,,0,,0,1
12/27/2020 10:00,Wicomico,12,984,1,11,,0,1,,0,,0,,0,11
12/27/2020 10:00,Worcester,54,573,1,7,,0,1,,0,,0,,0,7
12/28/2020 10:00,Allegany,203,412,,0,,0,,,0,,0,,0,0
12/28/2020 10:00,Anne Arundel,813,3238,4,26,,0,4,,0,,0,,0,26
12/28/2020 10:00,Baltimore,1636,6811,8,30,,0,8,,0,,0,,0,30
12/28/2020 10:00,Baltimore City,1268,4604,5,18,,0,5,,0,,0,,0,18
12/28/2020 10:00,Calvert,79,491,,5,,0,,,0,,0,,0,5
12/28/2020 10:00,Caroline,19,198,,3,,0,,,0,,0,,0,3
12/28/2020 10:00,Carroll,343,1310,7,21,,0,7,,0,,0,,0,21
12/28/2020 10:00,Cecil,143,572,1,9,,0,1,,0,,0,,0,9
12/28/2020 10:00,Charles,122,689,2,3,,0,2,,0,,0,,0,3
12/28/2020 10:00,Dorchester,51,267,2,8,,0,2,,0,,0,,0,8
12/28/2020 10:00,Frederick,335,1709,3,38,,0,3,,0,,0,,0,38
12/28/2020 10:00,Garrett,96,154,,0,,0,,,0,,0,,0,0
12/28/2020 10:00,Harford,609,2176,1,4,,0,1,,0,,0,,0,4
12/28/2020 10:00,Howard,753,3312,15,54,,0,15,,0,,0,,0,54
12/28/2020 10:00,Kent,15,129,,0,,0,,,0,,0,,0,0
12/28/2020 10:00,Montgomery,1129,7358,18,121,,0,18,,0,1,1,,0,121
12/28/2020 10:00,Prince Georges,685,3956,7,31,,0,7,,0,,0,,0,31
12/28/2020 10:00,Queen Annes,62,331,,3,,0,,,0,,0,,0,3
12/28/2020 10:00,Somerset,84,252,1,2,,0,1,,0,,0,,0,2
12/28/2020 10:00,St. Marys,111,388,,0,,0,,,0,,0,,0,0
12/28/2020 10:00,Talbot,106,298,,0,,0,,,0,,0,,0,0
12/28/2020 10:00,Unknown,775,3486,3,24,,0,3,,0,,0,,0,24
12/28/2020 10:00,Washington,276,996,1,2,,0,1,,0,,0,,0,2
12/28/2020 10:00,Wicomico,317,1301,6,17,,0,6,,0,,0,,0,17
12/28/2020 10:00,Worcester,73,646,,7,,0,,,0,,0,,0,7
12/29/2020 10:00,Allegany,214,626,,0,,0,,,0,,0,,0,0
12/29/2020 10:00,Anne Arundel,911,4149,3,29,,0,3,,0,,0,,0,29
12/29/2020 10:00,Baltimore,1968,8779,13,43,,0,13,,0,,0,,0,43
12/29/2020 10:00,Baltimore City,1150,5754,1,19,,0,1,,0,,0,,0,19
12/29/2020 10:00,Calvert,173,664,1,6,,0,1,,0,,0,,0,6
12/29/2020 10:00,Caroline,71,269,,3,,0,,,0,,0,,0,3
12/29/2020 10:00,Carroll,319,1629,3,24,,0,3,,0,,0,,0,24
12/29/2020 10:00,Cecil,159,731,4,13,,0,4,,0,,0,,0,13
12/29/2020 10:00,Charles,145,834,3,6,,0,3,,0,,0,,0,6
12/29/2020 10:00,Dorchester,54,321,,8,,0,,,0,,0,,0,8
12/29/2020 10:00,Frederick,524,2233,4,42,,0,4,,0,,0,,0,42
12/29/2020 10:00,Garrett,57,211,,0,,0,,,0,,0,,0,0
12/29/2020 10:00,Harford,530,2706,2,6,,0,2,,0,,0,,0,6
12/29/2020 10:00,Howard,702,4014,12,66,,0,12,,0,,0,,0,66
12/29/2020 10:00,Kent,61,190,,0,,0,,,0,,0,,0,0
12/29/2020 10:00,Montgomery,1551,8909,28,149,,0,28,,0,,1,,0,149
12/29/2020 10:00,Prince Georges,922,4878,7,38,,0,7,,0,,0,,0,38
12/29/2020 10:00,Queen Annes,100,431,,3,,0,,,0,,0,,0,3
12/29/2020 10:00,Somerset,37,289,,2,,0,,,0,,0,,0,2
12/29/2020 10:00,St. Marys,468,856,,0,,0,,,0,,0,,0,0
12/29/2020 10:00,Talbot,68,366,1,1,,0,1,,0,,0,,0,1
12/29/2020 10:00,Unknown,874,4360,4,28,,0,4,,0,,0,,0,28
12/29/2020 10:00,Washington,288,1284,3,5,,0,3,,0,,0,,0,5
12/29/2020 10:00,Wicomico,495,1796,5,22,,0,5,,0,,0,,0,22
12/29/2020 10:00,Worcester,245,891,1,8,,0,1,,0,,0,,0,8
12/30/2020 10:00,Allegany,283,909,1,1,,0,1,,0,,0,,0,1
12/30/2020 10:00,Anne Arundel,921,5070,7,36,,0,7,,0,,0,,0,36
12/30/2020 10:00,Baltimore,1794,10573,10,53,,0,10,,0,,0,,0,53
12/30/2020 10:00,Baltimore City,1059,6813,6,25,,0,6,,0,,0,,0,25
12/30/2020 10:00,Calvert,568,1232,1,7,,0,1,,0,,0,,0,7
12/30/2020 10:00,Caroline,398,667,7,10,,0,7,,0,,0,,0,10
12/30/2020 10:00,Carroll,492,2121,5,29,,0,5,,0,,0,,0,29
12/30/2020 10:00,Cecil,216,947,,13,,0,,,0,,0,,0,13
12/30/2020 10:00,Charles,189,1023,1,7,,0,1,,0,,0,,0,7
12/30/2020 10:00,Dorchester,139,460,3,11,,0,3,,0,,0,,0,11
12/30/2020 10:00,Frederick,528,2761,16,58,,0,16,,0,,0,,0,58
12/30/2020 10:00,Garrett,141,352,,0,,0,,,0,,0,,0,0
12/30/2020 10:00,Harford,620,3326,3,9,,0,3,,0,,0,,0,9
12/30/2020 10:00,Howard,790,4804,12,78,,0,12,,0,,0,,0,78
12/30/2020 10:00,Kent,69,259,1,1,,0,1,,0,,0,,0,1
12/30/2020 10:00,Montgomery,2268,11177,38,187,,0,38,,0,,1,,0,187
12/30/2020 10:00,Prince Georges,777,5655,6,44,,0,6,,0,,0,,0,44
12/30/2020 10:00,Queen Annes,119,550,2,5,,0,2,,0,,0,,0,5
12/30/2020 10:00,Somerset,44,333,,2,,0,,,0,,0,,0,2
12/30/2020 10:00,St. Marys,370,1226,,0,,0,,,0,,0,,0,0
12/30/2020 10:00,Talbot,157,523,,1,,0,,,0,,0,,0,1
12/30/2020 10:00,Unknown,1011,5371,3,31,,0,3,,0,,0,,0,31
12/30/2020 10:00,Washington,313,1597,1,6,,0,1,,0,,0,,0,6
12/30/2020 10:00,Wicomico,304,2100,5,27,,0,5,,0,1,1,,0,27
12/30/2020 10:00,Worcester,96,987,,8,,0,,,0,,0,,0,8
12/31/2020 10:00,Allegany,3,912,,1,,0,,,0,,0,,0,1
12/31/2020 10:00,Anne Arundel,605,5675,5,41,,0,5,,0,,0,,0,41
12/31/2020 10:00,Baltimore,1073,11646,3,56,,0,3,,0,,0,,0,56
12/31/2020 10:00,Baltimore City,679,7492,4,29,,0,4,,0,,0,,0,29
12/31/2020 10:00,Calvert,372,1604,3,10,,0,3,,0,,0,,0,10
12/31/2020 10:00,Caroline,60,727,,10,,0,,,0,,0,,0,10
12/31/2020 10:00,Carroll,264,2385,5,34,,0,5,,0,,0,,0,34
12/31/2020 10:00,Cecil,162,1109,2,15,,0,2,,0,,0,,0,15
12/31/2020 10:00,Charles,140,1163,1,8,,0,1,,0,,0,,0,8
12/31/2020 10:00,Dorchester,68,528,1,12,,0,1,,0,,0,,0,12
12/31/2020 10:00,Frederick,250,3011,5,63,,0,5,,0,,0,,0,63
12/31/2020 10:00,Harford,216,3542,2,11,,0,2,,0,,0,,0,11
12/31/2020 10:00,Howard,531,5335,3,81,,0,3,,0,,0,,0,81
12/31/2020 10:00,Kent,120,379,1,2,,0,1,,0,,0,,0,2
12/31/2020 10:00,Montgomery,1588,12765,31,218,,0,31,,0,,1,,0,218
12/31/2020 10:00,Prince Georges,543,6198,3,47,,0,3,,0,,0,,0,47
